NP_650326	P46461	0
P08266	P13060	0
NP_572515	Q24564	1
Q9VFK4	Q9VPH7	0
E1JGK7	Q8MS27	0
Q21215	P34420	1
Q27368	Q9VQG4	0
Q11002	M9PBK1	0
P49870	A8E702	0
Q9VKK3	E2QDA1	1
O44400	P91505	1
A0A0B4KED9	Q86BN8	0
Q9W3C1	NP_650550	0
Q9VR24	NP_728675	1
P52029	Q9VMY1	0
P11455	Q8T3W6	1
Q27934	Q95RR8	1
Q960T2	Q8IPY3	1
P10981	X2JH42	1
X2J7F1	Q6WV20	0
E1JHA4	NP_730825	0
Q95RG8	Q9I7H8	1
Q9VZU1	Q7JZM8	1
M9MS41	M9PBP5	0
Q9VSL5	Q9W255	1
Q9NH52	Q23359	1
Q9VNE0	Q24564	1
Q22053	P53013	0
Q9V410	Q24564	1
P20240	Q9VSC1	0
Q9VZF9	O76876	1
Q9VRV6	M9PFY1	1
P25167	Q9V9Z1	0
Q02360	Q24133	0
A1Z8U1	P16163	1
Q9NH52	P53588	0
F0JAI1	Q9VTH4	0
P40798	Q9VYA4	1
Q9VT01	Q9VF23	1
Q9VR09	Q95RV3	1
Q09560	Q9GYI4	1
Q9VHN6	Q9W470	0
Q961D1	Q8SXF0	1
Q9VCS4	Q24251	1
P77400	P46130	0
P34659	O45946	0
NP_609972	Q9W3U0	1
Q9VSC1	Q9VYV5	0
NP_651805	Q9VSY6	1
Q7KVX1	P22808	1
Q9W0K7	Q9Y117	0
Q9VB81	Q8INY6	1
Q9VVY2	Q9VRQ7	1
A0A0B4KHW4	Q9XZT7	0
P02283	Q9VIW3	0
Q9VTH8	Q8IR14	1
Q9VWX7	P91929	0
Q960F7	NP_652502	1
Q26365	P25171	0
Q7JZ94	P02836	1
P08985	A0A0B4KI61	0
Q9VTY6	Q9VY31	1
Q86B99	Q9VQK1	1
Q11189	P91820	1
NP_611010	A1ZBL0	1
Q9VL14	NP_731218	1
A0A0B4KHD3	Q9VKR2	1
Q8MSC4	Q9V9Z1	0
Q9VM71	Q9W3R7	0
Q9VJ87	Q9W495	0
M9PCN6	P52304	0
O17695	P40614	0
P45523	P10378	1
Q9V411	E2QCK0	0
P51123	Q9VXB5	0
Q9V7P1	Q94522	0
Q24297	P13060	0
Q9W470	Q6WV20	0
Q9VNC4	Q9VV11	1
P15042	P77212	1
O44081	P32392	0
Q9NBK5	Q9VF78	0
Q23120	Q9TZQ3	0
Q19969	Q9Y050	1
Q9W424	NP_572472	1
NP_511069	O44783	1
O16797	Q9VV38	1
A1ZAU6	A1ZBL0	1
P39408	P39408	1
Q9VH07	A4V3Q6	0
Q19555	Q19325	1
Q9XVT0	Q9TZQ3	0
Q8MSC4	P48603	0
P31448	P39377	0
Q9VK18	Q9VK18	1
Q9VN78	Q8MYW2	1
O16797	Q9VBP2	1
Q9VBN9	Q9W029	1
Q9VEX9	Q23972	0
Q9VJE3	O16797	1
Q9VH70	P08879	0
B3DNL7	Q95YI5	0
A4V4A1	Q9XYN7	1
P52874	Q86NE4	1
NP_611347	O97067	1
P47938	Q9VYV5	0
P08879	Q9VA73	0
Q9VP57	Q8T3Y0	1
Q9VUG5	Q4V5L1	1
Q9VF82	Q9VIE8	1
Q9VFH4	Q24090	1
Q24562	Q9VYH3	0
Q19266	CAB02111	0
Q9VR29	NP_648863	1
Q9V6K1	NP_788399	1
Q7KK54	A0A0B4K812	1
Q24368	Q9U5L1	0
NP_524087	Q9VEU5	0
Q9VU89	O46036	1
Q86BJ3	Q7JWD3	1
Q8SX21	E2QCQ7	1
P22813	Q9W0V1	0
P25932	Q94981	0
Q24276	Q9VZD5	0
Q9VDM7	Q9VR87	1
Q9W481	Q7KTA1	1
Q8SYY6	Q9VBT2	1
Q9VG73	A0A1B2AJ61	0
P15372	Q9VNU3	1
Q9TXH9	P54811	1
P52043	P18843	1
Q9VVI0	Q02361	1
Q9VSN7	Q9VPS5	1
Q9XZ06	Q24117	0
Q23985	Q9VJ72	1
A0A0B4KED9	Q94522	0
Q9VRV9	A1Z7C7	1
Q9VJJ0	Q9VJD3	0
P11420	P10383	0
Q9VZF9	Q9VZ71	1
Q18000	O45521	1
P52654	P52304	0
NP_733318	Q8IH18	1
P13054	P53501	0
P25745	P25745	1
Q9VZX9	P08570	1
Q7K1W5	O61231	1
O61661	Q9V492	0
P06611	P36662	0
NP_609008	Q9VNE9	1
NP_724730	Q9VRX7	1
Q9VIT3	P48592	1
Q9W3F4	O16797	0
P07486	Q9VJA6	1
F0JAI1	Q9VMN5	0
Q9VYA4	Q9V3N1	1
A1ZBU8	NP_608594	1
Q8IRW8	Q9V407	0
Q19294	Q23150	1
Q9V4E0	Q9W1M7	1
NP_524087	Q9VHN6	0
O18412	Q9VRV6	1
Q9VFK2	P15007	1
Q7K4W1	Q9VBI1	1
Q9V3G1	M9MRM4	0
Q9W1K2	Q9VQK7	1
Q9V3G3	Q9W141	0
Q8INR6	B7YZS3	0
NP_787977	Q9VYH3	0
I53100	M9NEQ9	0
O76892	NP_652505	1
P49028	Q9VAD6	0
Q9V3P0	Q9VQG4	0
P21461	Q9VBJ6	1
Q9VBP3	Q9W1V2	1
Q9XZ68	Q9VTH5	1
Q9NDJ2	M9PHM6	0
Q960Q9	Q9VDQ3	1
Q9VV89	P55830	1
A1Z8I9	Q9VKC5	1
A0A0B4K7V5	Q8IQG1	0
P33927	P00944	0
Q9VR09	Q95RV2	1
Q9V817	Q9VAU6	1
Q9VHY5	P13060	0
P12281	P32125	1
P25932	M9PHM6	0
P48601	P53624	0
P25167	Q9Y117	0
Q9VD28	Q9VPH7	0
Q9VSA3	Q9VGC3	0
Q9N4Q7	O17670	1
P52295	P22700	0
Q9W0V5	Q24133	1
M9NHD5	X2JF40	1
Q9VA71	Q0E9E2	1
Q21215	Q18033	1
P43332	P15007	0
P02572	Q7KW39	0
Q9VWX7	P48603	0
P49906	P45594	0
P39769	P10987	0
Q9V9Q6	Q7K5K3	1
Q9VEP4	Q9VW93	1
Q9XTL9	Q9VAV6	1
P33244	Q9U1H0	1
A1ZBD8	Q9W0H1	1
Q9Y149	Q86BJ3	0
Q9VDS6	Q9VHD2	0
Q9VW52	Q9VRQ1	1
O45521	Q9TZ93	1
Q9VJV2	P81909	1
P25028	Q9VIW3	0
Q9VB08	Q9VN97	0
Q20655	P34652	0
Q01069	P48987	1
Q9VBE2	Q8SXP8	1
P38979	Q94514	0
Q9VLV5	Q8MKN0	0
Q9VC49	E8NHB3	0
Q9VYC7	Q8IGR0	1
Q8T051	Q9V457	1
Q9VTT2	Q9VJW5	1
Q9VED4	A0A0B4JDG1	1
Q9VYX2	Q9W236	1
P35875	P22812	0
P02843	Q9W3Z5	1
Q18776	Q18776	1
Q9VVU4	Q9W531	1
Q24523	Q9VZ49	1
Q9V6B9	Q7KW39	0
P38979	P21914	0
Q9VZZ9	Q9I7C6	1
Q27884	E2QD00	0
A0A0B4KED9	M9MRM4	0
Q9VN97	Q9XZT7	0
Q95YF3	Q18421	0
A0A1B2AKR4	P48592	0
Q24185	Q9VRV6	1
P55841	NP_610428	1
P08182	Q9VXS4	1
Q9VLJ8	P52295	1
Q9VZR5	Q9W2M5	1
Q9N3Y1	Q09607	1
NP_524087	P48605	0
P28632	P28630	1
Q9VM98	NP_611946	1
NP_523769	Q9V595	0
P39769	P38979	0
Q19203	Q18090	0
Q24325	P21675	1
P77031	P03004	0
Q24325	P51123	1
Q9VCI5	P25171	0
Q9W123	M9PF43	0
A1Z813	NP_609263	1
Q9VR89	O16797	0
P20439	NP_788875	1
P75885	P25437	0
P13469	P91927	0
P09085	Q24251	0
Q9VWQ2	P54353	1
Q27350	Q9V9S8	0
Q9W1K5	P25007	0
P20240	Q24133	0
X2JES4	P61092	0
Q9VBP3	P23647	1
Q9W423	P48603	0
Q24439	Q9VGC3	0
Q9VMN5	Q9VUJ1	0
A0A0B4LES3	Q9VNA5	0
P52656	Q9VH19	0
P53501	X2J7F1	1
NP_611259	NP_729116	1
P05852	P05852	1
P76257	P76257	1
Q95028	Q94523	0
Q9XTL2	Q960X8	1
Q9VHI4	Q9VMY1	0
P08879	M9PBP5	0
P25008	P52029	0
P49847	P10676	0
Q9W2P8	Q8MS27	0
P24205	P21889	0
P25028	Q94514	0
P23367	P06722	1
Q9NH52	P50880	0
Q9VK23	Q9V468	1
Q9V411	Q9VHS2	0
Q9V3W9	NP_651690	1
Q9VVY7	Q8T913	1
Q9W1V2	Q9VSJ8	1
Q9VQW4	Q9VFT3	1
Q7JR83	Q9W095	1
A0A0B4LGS0	A1Z8I9	1
P54350	P13496	0
P23895	P07012	0
Q9VAC7	P17886	1
Q9VM71	Q9NIV1	0
P54623	Q23985	1
E1JHQ1	Q9VAD6	0
Q960S0	Q9V4D4	1
Q24216	P11147	1
P13238	Q9VHM3	1
Q8ST83	X2JES4	0
Q9V3P0	A8E702	0
Q9VYQ8	Q95028	0
A0A0B4KG83	P52304	0
Q9VJE3	Q9W4I6	1
Q9W579	Q9VWQ2	1
P07001	P36662	0
Q9VDV3	Q9VYH3	0
Q9VHG0	Q9VSM9	1
Q22227	O01580	1
Q9VTW5	P46461	0
P41094	A8E702	0
Q9W1V3	O16797	0
O44740	P34808	1
Q46840	P07004	1
Q18195	P91276	0
O17445	Q9VPP2	1
Q7K3Y9	M9PD26	1
Q965H3	P54815	0
Q9VDV3	P46461	0
P17443	P78055	0
P29413	Q9VWG6	1
Q21094	Q22631	1
Q9VHY5	Q9VH19	0
Q9VM57	B5RIN0	1
Q9VU02	Q9VHD2	0
P04052	M9PF43	0
Q9VIW3	X2JES4	0
Q9VYC7	P36241	1
P14318	Q9VEF0	1
Q22866	CAB02111	0
P07183	P18432	1
Q9V411	Q23985	0
Q9XW79	Q965K5	1
NP_573242	E1JHX5	0
Q7K3Y9	Q9W3R8	1
NP_650445	Q23985	1
Q8SZX1	Q7KK97	1
EAA46188	Q9VCD5	1
P39344	P15069	0
Q9VPY4	Q8IGR0	1
Q24168	Q9V3G1	0
P07909	Q9W0V1	0
A0A1B2AKB3	P51521	0
Q9VNC4	Q9VMA2	1
Q9VKI3	Q7KM13	1
Q9W423	Q86BJ3	0
Q24168	Q9W0V1	0
Q86B99	Q9VV44	1
Q9VLJ9	D7PER7	0
Q24143	P22812	0
Q9VWC8	Q9VLA2	1
P39008	Q93561	0
Q9W3C1	P45594	0
Q01083	Q24174	1
Q9GYI4	Q27873	0
P14734	P32392	0
Q7K2G1	Q8T045	0
P00550	P12295	0
P23757	Q23972	0
Q02748	NP_729504	1
Q9VK18	Q9W5B3	1
P18289	A0A0B4KI61	0
Q9VAC8	Q9XZS4	1
Q8MYW2	NP_648494	1
Q9W1U7	P38979	0
C0MIY4	P52304	0
O16011	P81900	0
O01916	P41941	0
P08266	A0A1B2AKI4	0
NP_524638	P10987	0
Q7K4C7	Q8IQI1	1
P29673	B5RIN0	0
Q9VXF4	Q9I7R7	1
Q9VRY6	Q94511	1
Q9VD25	Q9VPT9	1
P42590	P00961	0
Q9VCX3	Q9XZT7	0
Q9N428	CAB02111	0
Q965H3	P52899	0
Q9VCJ6	P22058	1
Q9GU68	A1ZAT5	1
NP_492255	Q95QA6	1
P34286	Q02332	0
P11420	Q9VIW3	0
Q8IQW5	Q7JRM9	1
O18412	Q9VJJ0	0
P32135	P08312	0
Q9XYN7	Q9VWR5	0
Q8INR6	Q9V595	0
P34659	Q23381	0
Q9VTU4	P08736	1
Q9VSJ8	Q86BR6	1
Q9V3G9	Q04787	1
P18487	M9PCL5	0
P38979	Q9W141	0
Q9NCC3	Q9VT29	1
Q23422	Q17935	1
Q9VI82	Q24407	0
Q9VWX7	Q9V9Z1	0
NP_787977	P10987	0
P08312	P05825	0
P23647	Q9VQY7	1
Q9VS46	Q95RQ4	1
Q9VGK7	X2JEA3	0
Q9VLF2	A1Z6W5	1
Q9V9Z9	A0A650FBE4	0
Q24297	Q9VIP8	0
Q8IPG0	Q9VV44	1
Q9VAQ7	Q02910	0
P13469	P41094	0
P48601	P29413	0
P54358	P53501	0
P11046	Q9VW66	1
Q24407	P52295	0
Q9NJH0	NP_788875	1
Q9NGC3	Q9VSK9	1
Q9VV44	A1Z8I5	1
Q23120	Q02332	0
G5ED34	O02053	1
O44606	P49405	1
Q9U405	A0A0B4KED9	0
Q04688	E2QD00	0
Q9VBK9	Q8T6B9	1
Q9VNI5	Q9VX82	1
P22188	P23482	1
P33244	Q9VU68	0
Q9TZ93	Q94392	0
P05084	Q9VUL9	0
Q9V3G3	X2JES4	0
P33244	Q7KW39	0
Q27368	P07486	0
O18152	Q19424	1
Q9W3C1	P10676	0
Q9VEX9	Q7YZ91	1
P10987	Q9VK43	1
Q9VW52	Q9VHA4	1
P46769	Q20483	1
P41126	Q9VZJ3	1
Q9W1E5	Q9W3S4	1
P23023	Q9U616	0
A0A126GUW2	P91928	0
Q0E8R1	P53501	1
P0A6F5	P39177	1
Q9VFP2	P54367	0
P92189	Q23985	0
Q9VSQ5	Q94524	1
P04994	P04994	1
A1Z851	A1Z851	1
O01917	Q22174	1
Q24133	Q9VF78	0
M9PCI2	Q26365	0
O46106	Q9VHS2	0
P34420	P10984	0
Q9W0M1	P43248	1
Q709R6	O76454	1
Q86B79	Q9VHN6	0
Q965H3	Q27873	0
Q9VLF2	Q9W5R8	1
Q9VTX7	P13395	1
O17732	P34329	0
P49870	P29413	0
Q8I8V0	Q9W495	0
Q9VTV7	A1Z6J6	1
Q7PLI2	Q9VIM5	0
Q8SZS0	Q8INI8	1
A8E6K0	P52304	0
Q22174	P53013	1
Q8IRW8	Q9V564	0
Q9V4D4	Q9VF72	1
Q24583	NP_648907	1
Q9VVR2	Q9VHN5	0
Q94524	Q9VXP1	1
Q9VAU6	P31007	1
Q9VXH6	Q24451	0
NP_497734	Q22799	0
Q27415	Q9VHS2	0
Q9VML8	P08646	1
Q94535	P48592	0
P46563	P91503	1
P12881	Q9W0F6	0
NP_787977	Q8SZ63	0
P23847	P31600	0
Q7YU84	Q9VTI8	0
M9MS41	P52304	0
Q86BN8	Q24400	0
P50466	P13024	0
X2JID2	Q9W3R7	0
Q9NHP8	Q27884	0
Q9VIE6	Q9W0S3	0
Q9VNG6	Q9VAU6	1
Q9VFL5	Q8INK9	0
P24785	Q8T498	0
Q02427	Q9VMH2	1
Q24143	Q9VIM5	0
P52654	Q27597	0
Q86B55	Q7JX82	1
P33232	P33232	1
NP_648175	Q8T498	0
P34331	Q19766	0
P33927	P26602	0
NP_648035	A0A0C4DHE8	1
P77733	P33012	0
Q94392	P91353	0
NP_787966	Q9VW52	1
O16011	Q9VF78	0
Q9VGA8	Q02308	1
Q9VD51	Q9VHS2	0
O18333	Q9VKV6	1
Q9W170	Q9VC66	1
P07017	P31473	0
NP_523769	Q9VCH1	1
Q23973	P53501	0
P50880	Q02332	0
Q19203	P54815	0
Q02360	Q03017	0
O46070	NP_477239	1
Q9W2R1	Q9W2R2	1
P34707	Q19286	0
Q9VEX9	A0A0B4KHH2	0
P08047	A0A0B4KHH2	0
Q9VJQ5	O16797	0
Q9VTT3	NP_728257	1
Q27350	Q9VHD2	0
M9PHM6	Q9V492	0
Q95RR8	Q9VAU6	1
Q9VZF9	Q9VAY8	1
Q24276	B5RIN0	0
Q9VKF8	Q9VW36	1
M9PCN6	Q94523	0
Q9VJI7	A0A0B4KHX9	1
P47825	Q9VIU7	0
Q9VPG7	A1Z6J6	1
Q9XTL2	Q9W3U0	1
Q8IR14	Q9VAF2	1
P34567	P47209	0
Q9GYI4	Q8MXI4	0
Q7KW39	Q7K148	0
Q9V595	M9PBK1	0
Q9VKN5	Q9VI10	1
NP_733318	P08182	1
Q9VDS6	Q8MRC9	0
Q9W3J9	Q9VQK7	1
Q24168	P12613	0
H0RNK7	X2JA43	0
Q24368	Q9VUL9	0
Q8SXG9	EAA46188	1
P48375	Q9VBU9	1
Q9V411	P15007	0
Q9V3L8	P21461	1
P19934	P27859	0
Q86B79	Q94516	0
AAP13759	Q18090	0
A1Z8U1	Q9VR24	1
P23023	NP_649189	1
Q17446	Q19300	1
Q9VML8	NP_651251	1
B5RIN5	Q9VNA5	1
X2JIQ5	Q8T3J9	1
NP_649838	P16378	1
Q21648	Q9U3C8	1
P17886	P39736	1
Q9VSD3	Q9VUG4	1
A0A0B4K7V5	Q9U1H9	0
A0A0B4LGW1	Q9VJG5	1
E1JGK7	Q8T626	0
Q9VS50	Q27934	1
Q9VGI4	Q9W083	1
Q9VPV7	Q7K3X8	1
P08047	Q9W0V1	0
P43332	Q9VYV5	0
Q9VTZ2	Q9VM76	1
Q9W123	Q9VHD2	0
P76341	P76341	1
P28632	P28631	1
P75839	P75839	1
P08266	P25007	0
A0A1B2AKB3	Q9VNA5	0
O76924	A0A1B2AJ61	0
Q8INR6	Q9V564	0
P13060	Q9VDU4	1
Q19826	Q20347	0
Q9VDD0	Q9VP13	1
Q9VTG0	Q06559	1
P25992	P12613	0
P06134	P06134	1
P23757	Q9W0V1	0
P06601	Q23985	0
Q9VST0	A4V3Q6	0
P41848	CAB02111	0
A1ZA92	Q9W1S6	1
Q7K4C7	Q9VJU5	1
Q9W4D1	M9NHG9	1
O17850	Q19286	0
A0A0B4LES3	P22769	0
Q27934	Q9VUL9	0
Q0KHR7	P54359	1
Q9VR24	P25867	1
Q9VLP7	Q9VBQ3	1
Q94516	A4V3G8	0
Q9V407	M9PBK1	0
Q27268	P98081	0
Q9V472	Q26365	0
Q7JVK6	NP_732021	1
Q09348	AAA50739	1
Q19826	Q22949	0
Q9VH70	M9NHG9	0
Q9I7T7	Q9V3L8	1
Q8SZY9	Q9W1S5	1
Q09511	P34264	0
Q8SWW4	NP_524804	1
Q9VK34	Q9VKC5	1
Q9W0H1	P15425	1
Q7K2G1	Q7JWV5	1
Q9VFQ3	Q9V564	0
A0A0B4LG52	Q9VWC4	1
Q02360	P22700	0
NP_573186	Q9V9M7	1
Q20772	P34659	1
NP_611036	P54623	1
Q9VI10	Q9VRT7	1
P91276	Q20719	0
Q95YF3	P34559	0
Q9W470	Q9VQL2	1
P45523	P39180	0
Q8T3Y0	Q7KRU8	1
Q9VKT8	Q9VQL1	1
NP_524528	P13706	0
Q9VHI4	Q24439	0
P18006	P28629	0
Q8MYQ1	O01482	1
O16797	NP_611308	1
EAA46132	Q24407	0
Q9W0K9	A1ZBD8	1
P47825	A0A1B2AKI4	0
P34420	Q09248	0
Q9VGB6	Q86BR8	1
Q7KRW8	O77135	1
Q9W115	NP_651159	1
P92189	Q9VHD2	0
P23023	Q9VSS2	0
P25008	Q24276	0
NP_610240	Q9VZI1	1
P19538	A0A1B2AKB3	0
Q9TZ93	Q27873	0
E2QC90	Q9VPS5	0
Q24117	Q9VMX1	0
Q9VNB5	Q9VNB5	1
Q9VC49	P48592	0
P91943	Q9VGI8	1
NP_648567	A1Z6J6	1
O16011	Q9I7T7	1
P10734	E2QCK0	0
Q9VJW5	Q9W5E8	1
Q9VZI1	O16011	1
Q9VM75	E8NHB3	0
Q27272	P04657	0
O46202	NP_651102	1
Q9VIT0	P54622	0
P48592	P10735	0
P25539	P76172	1
Q9VXB5	D7PER7	0
Q0E9G3	NP_609828	1
X2JA43	Q9VNT5	0
Q9VTV9	Q9VTV9	1
Q95RR8	Q95RB1	1
P34427	Q27873	0
P77338	P27859	0
NP_729990	Q9VXP3	1
Q9VNT5	Q9VQM4	0
P32705	P05827	0
P17886	Q94511	0
NP_730058	Q9VME1	1
